2026-02-23 15:58:07 status unpacked libass9:amd64 1:0.17.3-1+b1
2026-02-23 15:58:07 install libudfread0:amd64 <none> 1.1.2-1+b2
2026-02-23 15:58:07 status half-installed libudfread0:amd64 1.1.2-1+b2
2026-02-23 15:58:07 status unpacked libudfread0:amd64 1.1.2-1+b2
2026-02-23 15:58:07 install libbluray2:amd64 <none> 1:1.3.4-1+b2
2026-02-23 15:58:07 status half-installed libbluray2:amd64 1:1.3.4-1+b2
2026-02-23 15:58:07 status unpacked libbluray2:amd64 1:1.3.4-1+b2
2026-02-23 15:58:07 install libchromaprint1:amd64 <none> 1.5.1-7
2026-02-23 15:58:07 status half-installed libchromaprint1:amd64 1.5.1-7
2026-02-23 15:58:07 status unpacked libchromaprint1:amd64 1.5.1-7
2026-02-23 15:58:07 install libdvdread8t64:amd64 <none> 6.1.3-2
2026-02-23 15:58:07 status half-installed libdvdread8t64:amd64 6.1.3-2
2026-02-23 15:58:07 status unpacked libdvdread8t64:amd64 6.1.3-2
2026-02-23 15:58:07 install libdvdnav4:amd64 <none> 6.1.1-3+b1
2026-02-23 15:58:07 status half-installed libdvdnav4:amd64 6.1.1-3+b1
2026-02-23 15:58:07 status unpacked libdvdnav4:amd64 6.1.1-3+b1
2026-02-23 15:58:07 install libgme0:amd64 <none> 0.6.3-7+b2
2026-02-23 15:58:08 status half-installed libgme0:amd64 0.6.3-7+b2
2026-02-23 15:58:08 status unpacked libgme0:amd64 0.6.3-7+b2
2026-02-23 15:58:08 install libmpg123-0t64:amd64 <none> 1.32.10-1
2026-02-23 15:58:08 status half-installed libmpg123-0t64:amd64 1.32.10-1
2026-02-23 15:58:08 status unpacked libmpg123-0t64:amd64 1.32.10-1
2026-02-23 15:58:08 install libvorbisfile3:amd64 <none> 1.3.7-3
2026-02-23 15:58:08 status half-installed libvorbisfile3:amd64 1.3.7-3
2026-02-23 15:58:08 status unpacked libvorbisfile3:amd64 1.3.7-3
2026-02-23 15:58:08 install libopenmpt0t64:amd64 <none> 0.7.13-1+b1
2026-02-23 15:58:08 status half-installed libopenmpt0t64:amd64 0.7.13-1+b1
2026-02-23 15:58:08 status unpacked libopenmpt0t64:amd64 0.7.13-1+b1
2026-02-23 15:58:08 install librabbitmq4:amd64 <none> 0.15.0-1
2026-02-23 15:58:08 status half-installed librabbitmq4:amd64 0.15.0-1
2026-02-23 15:58:08 status unpacked librabbitmq4:amd64 0.15.0-1
2026-02-23 15:58:08 install libcjson1:amd64 <none> 1.7.18-3.1+deb13u1
2026-02-23 15:58:08 status half-installed libcjson1:amd64 1.7.18-3.1+deb13u1
2026-02-23 15:58:08 status unpacked libcjson1:amd64 1.7.18-3.1+deb13u1
2026-02-23 15:58:08 install libmbedcrypto16:amd64 <none> 3.6.5-0.1~deb13u1
2026-02-23 15:58:08 status half-installed libmbedcrypto16:amd64 3.6.5-0.1~deb13u1
2026-02-23 15:58:08 status unpacked libmbedcrypto16:amd64 3.6.5-0.1~deb13u1
2026-02-23 15:58:08 install librist4:amd64 <none> 0.2.11+dfsg-1
2026-02-23 15:58:08 status half-installed librist4:amd64 0.2.11+dfsg-1
2026-02-23 15:58:08 status unpacked librist4:amd64 0.2.11+dfsg-1
2026-02-23 15:58:08 install libsrt1.5-gnutls:amd64 <none> 1.5.4-1
2026-02-23 15:58:08 status half-installed libsrt1.5-gnutls:amd64 1.5.4-1
2026-02-23 15:58:08 status unpacked libsrt1.5-gnutls:amd64 1.5.4-1
2026-02-23 15:58:08 install libssh-4:amd64 <none> 0.11.2-1+deb13u1
2026-02-23 15:58:08 status half-installed libssh-4:amd64 0.11.2-1+deb13u1
2026-02-23 15:58:08 status unpacked libssh-4:amd64 0.11.2-1+deb13u1
2026-02-23 15:58:08 install libnorm1t64:amd64 <none> 1.5.9+dfsg-3.1+b2
2026-02-23 15:58:08 status half-installed libnorm1t64:amd64 1.5.9+dfsg-3.1+b2
2026-02-23 15:58:08 status unpacked libnorm1t64:amd64 1.5.9+dfsg-3.1+b2
2026-02-23 15:58:08 install libpgm-5.3-0t64:amd64 <none> 5.3.128~dfsg-2.1+b1
2026-02-23 15:58:08 status half-installed libpgm-5.3-0t64:amd64 5.3.128~dfsg-2.1+b1
2026-02-23 15:58:08 status unpacked libpgm-5.3-0t64:amd64 5.3.128~dfsg-2.1+b1
2026-02-23 15:58:08 install libsodium23:amd64 <none> 1.0.18-1+deb13u1
2026-02-23 15:58:08 status half-installed libsodium23:amd64 1.0.18-1+deb13u1
2026-02-23 15:58:08 status unpacked libsodium23:amd64 1.0.18-1+deb13u1
2026-02-23 15:58:08 install libzmq5:amd64 <none> 4.3.5-1+b3
2026-02-23 15:58:08 status half-installed libzmq5:amd64 4.3.5-1+b3
2026-02-23 15:58:08 status unpacked libzmq5:amd64 4.3.5-1+b3
2026-02-23 15:58:08 install libavformat61:amd64 <none> 7:7.1.3-0+deb13u1
2026-02-23 15:58:08 status half-installed libavformat61:amd64 7:7.1.3-0+deb13u1
2026-02-23 15:58:08 status unpacked libavformat61:amd64 7:7.1.3-0+deb13u1
2026-02-23 15:58:08 install libbs2b0:amd64 <none> 3.1.0+dfsg-8+b1
2026-02-23 15:58:08 status half-installed libbs2b0:amd64 3.1.0+dfsg-8+b1
2026-02-23 15:58:08 status unpacked libbs2b0:amd64 3.1.0+dfsg-8+b1
2026-02-23 15:58:08 install libasound2-data:all <none> 1.2.14-1
2026-02-23 15:58:08 status half-installed libasound2-data:all 1.2.14-1
2026-02-23 15:58:08 status unpacked libasound2-data:all 1.2.14-1
2026-02-23 15:58:08 install libasound2t64:amd64 <none> 1.2.14-1
2026-02-23 15:58:08 status half-installed libasound2t64:amd64 1.2.14-1
2026-02-23 15:58:08 status unpacked libasound2t64:amd64 1.2.14-1
2026-02-23 15:58:08 install libflite1:amd64 <none> 2.2-7
2026-02-23 15:58:08 status half-installed libflite1:amd64 2.2-7
2026-02-23 15:58:09 status unpacked libflite1:amd64 2.2-7
2026-02-23 15:58:09 install libserd-0-0:amd64 <none> 0.32.4-1
2026-02-23 15:58:09 status half-installed libserd-0-0:amd64 0.32.4-1
2026-02-23 15:58:09 status unpacked libserd-0-0:amd64 0.32.4-1
2026-02-23 15:58:09 install libzix-0-0:amd64 <none> 0.6.2-1
2026-02-23 15:58:09 status half-installed libzix-0-0:amd64 0.6.2-1
2026-02-23 15:58:09 status unpacked libzix-0-0:amd64 0.6.2-1
2026-02-23 15:58:09 install libsord-0-0:amd64 <none> 0.16.18-1
2026-02-23 15:58:09 status half-installed libsord-0-0:amd64 0.16.18-1
2026-02-23 15:58:09 status unpacked libsord-0-0:amd64 0.16.18-1
2026-02-23 15:58:09 install libsratom-0-0:amd64 <none> 0.6.18-1
2026-02-23 15:58:09 status half-installed libsratom-0-0:amd64 0.6.18-1
2026-02-23 15:58:09 status unpacked libsratom-0-0:amd64 0.6.18-1
2026-02-23 15:58:09 install liblilv-0-0:amd64 <none> 0.24.26-1
2026-02-23 15:58:09 status half-installed liblilv-0-0:amd64 0.24.26-1
2026-02-23 15:58:09 status unpacked liblilv-0-0:amd64 0.24.26-1
2026-02-23 15:58:09 install libmysofa1:amd64 <none> 1.3.3+dfsg-1
2026-02-23 15:58:09 status half-installed libmysofa1:amd64 1.3.3+dfsg-1
2026-02-23 15:58:09 status unpacked libmysofa1:amd64 1.3.3+dfsg-1
2026-02-23 15:58:09 install libvulkan1:amd64 <none> 1.4.309.0-1
2026-02-23 15:58:09 status half-installed libvulkan1:amd64 1.4.309.0-1
2026-02-23 15:58:09 status unpacked libvulkan1:amd64 1.4.309.0-1
2026-02-23 15:58:09 install libplacebo349:amd64 <none> 7.349.0-3
2026-02-23 15:58:09 status half-installed libplacebo349:amd64 7.349.0-3
2026-02-23 15:58:09 status unpacked libplacebo349:amd64 7.349.0-3
2026-02-23 15:58:09 install libblas3:amd64 <none> 3.12.1-6
2026-02-23 15:58:09 status half-installed libblas3:amd64 3.12.1-6
2026-02-23 15:58:09 status unpacked libblas3:amd64 3.12.1-6
2026-02-23 15:58:09 install libgfortran5:amd64 <none> 14.2.0-19
2026-02-23 15:58:09 status half-installed libgfortran5:amd64 14.2.0-19
2026-02-23 15:58:09 status unpacked libgfortran5:amd64 14.2.0-19
2026-02-23 15:58:09 install liblapack3:amd64 <none> 3.12.1-6
2026-02-23 15:58:09 status half-installed liblapack3:amd64 3.12.1-6
2026-02-23 15:58:10 status unpacked liblapack3:amd64 3.12.1-6
2026-02-23 15:58:10 install libasyncns0:amd64 <none> 0.8-6+b5
2026-02-23 15:58:10 status half-installed libasyncns0:amd64 0.8-6+b5
2026-02-23 15:58:10 status unpacked libasyncns0:amd64 0.8-6+b5
2026-02-23 15:58:10 install libflac14:amd64 <none> 1.5.0+ds-2
2026-02-23 15:58:10 status half-installed libflac14:amd64 1.5.0+ds-2
2026-02-23 15:58:10 status unpacked libflac14:amd64 1.5.0+ds-2
2026-02-23 15:58:10 install libsndfile1:amd64 <none> 1.2.2-2+b1
2026-02-23 15:58:10 status half-installed libsndfile1:amd64 1.2.2-2+b1
2026-02-23 15:58:10 status unpacked libsndfile1:amd64 1.2.2-2+b1
2026-02-23 15:58:10 install libpulse0:amd64 <none> 17.0+dfsg1-2+b1
2026-02-23 15:58:10 status half-installed libpulse0:amd64 17.0+dfsg1-2+b1
2026-02-23 15:58:10 status unpacked libpulse0:amd64 17.0+dfsg1-2+b1
2026-02-23 15:58:10 install libsphinxbase3t64:amd64 <none> 0.8+5prealpha+1-21+b1
2026-02-23 15:58:10 status half-installed libsphinxbase3t64:amd64 0.8+5prealpha+1-21+b1
2026-02-23 15:58:10 status unpacked libsphinxbase3t64:amd64 0.8+5prealpha+1-21+b1
2026-02-23 15:58:10 install libpocketsphinx3:amd64 <none> 0.8+5prealpha+1-15+b4
2026-02-23 15:58:10 status half-installed libpocketsphinx3:amd64 0.8+5prealpha+1-15+b4
2026-02-23 15:58:10 status unpacked libpocketsphinx3:amd64 0.8+5prealpha+1-15+b4
2026-02-23 15:58:10 install libpostproc58:amd64 <none> 7:7.1.3-0+deb13u1
2026-02-23 15:58:10 status half-installed libpostproc58:amd64 7:7.1.3-0+deb13u1
2026-02-23 15:58:10 status unpacked libpostproc58:amd64 7:7.1.3-0+deb13u1
2026-02-23 15:58:10 install libfftw3-double3:amd64 <none> 3.3.10-2+b1
2026-02-23 15:58:10 status half-installed libfftw3-double3:amd64 3.3.10-2+b1
2026-02-23 15:58:10 status unpacked libfftw3-double3:amd64 3.3.10-2+b1
2026-02-23 15:58:10 install libsamplerate0:amd64 <none> 0.2.2-4+b2
2026-02-23 15:58:10 status half-installed libsamplerate0:amd64 0.2.2-4+b2
2026-02-23 15:58:10 status unpacked libsamplerate0:amd64 0.2.2-4+b2
2026-02-23 15:58:10 install librubberband2:amd64 <none> 3.3.0+dfsg-2+b3
2026-02-23 15:58:10 status half-installed librubberband2:amd64 3.3.0+dfsg-2+b3
2026-02-23 15:58:10 status unpacked librubberband2:amd64 3.3.0+dfsg-2+b3
2026-02-23 15:58:10 install libswscale8:amd64 <none> 7:7.1.3-0+deb13u1
2026-02-23 15:58:10 status half-installed libswscale8:amd64 7:7.1.3-0+deb13u1
2026-02-23 15:58:10 status unpacked libswscale8:amd64 7:7.1.3-0+deb13u1
2026-02-23 15:58:10 install libvidstab1.1:amd64 <none> 1.1.0-2+b2
2026-02-23 15:58:10 status half-installed libvidstab1.1:amd64 1.1.0-2+b2
2026-02-23 15:58:10 status unpacked libvidstab1.1:amd64 1.1.0-2+b2
2026-02-23 15:58:10 install libzimg2:amd64 <none> 3.0.5+ds1-1+b2
2026-02-23 15:58:10 status half-installed libzimg2:amd64 3.0.5+ds1-1+b2
2026-02-23 15:58:10 status unpacked libzimg2:amd64 3.0.5+ds1-1+b2
2026-02-23 15:58:10 install libavfilter10:amd64 <none> 7:7.1.3-0+deb13u1
2026-02-23 15:58:10 status half-installed libavfilter10:amd64 7:7.1.3-0+deb13u1
2026-02-23 15:58:10 status unpacked libavfilter10:amd64 7:7.1.3-0+deb13u1
2026-02-23 15:58:10 install libcap2-bin:amd64 <none> 1:2.75-10+b3
2026-02-23 15:58:10 status half-installed libcap2-bin:amd64 1:2.75-10+b3
2026-02-23 15:58:10 status unpacked libcap2-bin:amd64 1:2.75-10+b3
2026-02-23 15:58:10 install libgstreamer1.0-0:amd64 <none> 1.26.2-2
2026-02-23 15:58:10 status half-installed libgstreamer1.0-0:amd64 1.26.2-2
2026-02-23 15:58:11 status unpacked libgstreamer1.0-0:amd64 1.26.2-2
2026-02-23 15:58:11 install liborc-0.4-0t64:amd64 <none> 1:0.4.41-1
2026-02-23 15:58:11 status half-installed liborc-0.4-0t64:amd64 1:0.4.41-1
2026-02-23 15:58:11 status unpacked liborc-0.4-0t64:amd64 1:0.4.41-1
2026-02-23 15:58:11 install iso-codes:all <none> 4.18.0-1
2026-02-23 15:58:11 status half-installed iso-codes:all 4.18.0-1
2026-02-23 15:58:11 status unpacked iso-codes:all 4.18.0-1
2026-02-23 15:58:11 install libgstreamer-plugins-base1.0-0:amd64 <none> 1.26.2-1
2026-02-23 15:58:11 status half-installed libgstreamer-plugins-base1.0-0:amd64 1.26.2-1
2026-02-23 15:58:11 status unpacked libgstreamer-plugins-base1.0-0:amd64 1.26.2-1
2026-02-23 15:58:11 install gstreamer1.0-libav:amd64 <none> 1.26.2-1
2026-02-23 15:58:11 status half-installed gstreamer1.0-libav:amd64 1.26.2-1
2026-02-23 15:58:11 status unpacked gstreamer1.0-libav:amd64 1.26.2-1
2026-02-23 15:58:11 install libcdparanoia0:amd64 <none> 3.10.2+debian-14+b1
2026-02-23 15:58:11 status half-installed libcdparanoia0:amd64 3.10.2+debian-14+b1
2026-02-23 15:58:11 status unpacked libcdparanoia0:amd64 3.10.2+debian-14+b1
2026-02-23 15:58:11 install libvisual-0.4-0:amd64 <none> 0.4.2-2+b2
2026-02-23 15:58:11 status half-installed libvisual-0.4-0:amd64 0.4.2-2+b2
2026-02-23 15:58:11 status unpacked libvisual-0.4-0:amd64 0.4.2-2+b2
2026-02-23 15:58:11 install gstreamer1.0-plugins-base:amd64 <none> 1.26.2-1
2026-02-23 15:58:11 status half-installed gstreamer1.0-plugins-base:amd64 1.26.2-1
2026-02-23 15:58:11 status unpacked gstreamer1.0-plugins-base:amd64 1.26.2-1
2026-02-23 15:58:11 install libgpm2:amd64 <none> 1.20.7-11+b2
2026-02-23 15:58:11 status half-installed libgpm2:amd64 1.20.7-11+b2
2026-02-23 15:58:11 status unpacked libgpm2:amd64 1.20.7-11+b2
2026-02-23 15:58:11 install libncurses6:amd64 <none> 6.5+20250216-2
2026-02-23 15:58:11 status half-installed libncurses6:amd64 6.5+20250216-2
2026-02-23 15:58:11 status unpacked libncurses6:amd64 6.5+20250216-2
2026-02-23 15:58:11 install libslang2:amd64 <none> 2.3.3-5+b2
2026-02-23 15:58:11 status half-installed libslang2:amd64 2.3.3-5+b2
2026-02-23 15:58:11 status unpacked libslang2:amd64 2.3.3-5+b2
2026-02-23 15:58:11 install libaa1:amd64 <none> 1.4p5-51.1+b1
2026-02-23 15:58:11 status half-installed libaa1:amd64 1.4p5-51.1+b1
2026-02-23 15:58:11 status unpacked libaa1:amd64 1.4p5-51.1+b1
2026-02-23 15:58:11 install libraw1394-11:amd64 <none> 2.1.2-2+b2
2026-02-23 15:58:11 status half-installed libraw1394-11:amd64 2.1.2-2+b2
2026-02-23 15:58:11 status unpacked libraw1394-11:amd64 2.1.2-2+b2
2026-02-23 15:58:11 install libavc1394-0:amd64 <none> 0.5.4-5+b2
2026-02-23 15:58:11 status half-installed libavc1394-0:amd64 0.5.4-5+b2
2026-02-23 15:58:11 status unpacked libavc1394-0:amd64 0.5.4-5+b2
2026-02-23 15:58:11 install libcaca0:amd64 <none> 0.99.beta20-5
2026-02-23 15:58:11 status half-installed libcaca0:amd64 0.99.beta20-5
2026-02-23 15:58:11 status unpacked libcaca0:amd64 0.99.beta20-5
2026-02-23 15:58:11 install libdv4t64:amd64 <none> 1.0.0-17.1+b1
2026-02-23 15:58:11 status half-installed libdv4t64:amd64 1.0.0-17.1+b1
2026-02-23 15:58:11 status unpacked libdv4t64:amd64 1.0.0-17.1+b1
2026-02-23 15:58:11 install libgudev-1.0-0:amd64 <none> 238-6
2026-02-23 15:58:11 status half-installed libgudev-1.0-0:amd64 238-6
2026-02-23 15:58:12 status unpacked libgudev-1.0-0:amd64 238-6
2026-02-23 15:58:12 install libiec61883-0:amd64 <none> 1.2.0-7
2026-02-23 15:58:12 status half-installed libiec61883-0:amd64 1.2.0-7
2026-02-23 15:58:12 status unpacked libiec61883-0:amd64 1.2.0-7
2026-02-23 15:58:12 install libopencore-amrnb0:amd64 <none> 0.1.6-1+b2
2026-02-23 15:58:12 status half-installed libopencore-amrnb0:amd64 0.1.6-1+b2
2026-02-23 15:58:12 status unpacked libopencore-amrnb0:amd64 0.1.6-1+b2
2026-02-23 15:58:12 install libopencore-amrwb0:amd64 <none> 0.1.6-1+b2
2026-02-23 15:58:12 status half-installed libopencore-amrwb0:amd64 0.1.6-1+b2
2026-02-23 15:58:12 status unpacked libopencore-amrwb0:amd64 0.1.6-1+b2
2026-02-23 15:58:12 install libtheora0:amd64 <none> 1.2.0~alpha1+dfsg-6
2026-02-23 15:58:12 status half-installed libtheora0:amd64 1.2.0~alpha1+dfsg-6
2026-02-23 15:58:12 status unpacked libtheora0:amd64 1.2.0~alpha1+dfsg-6
2026-02-23 15:58:12 install libshout3:amd64 <none> 2.4.6-1+b3
2026-02-23 15:58:12 status half-installed libshout3:amd64 2.4.6-1+b3
2026-02-23 15:58:12 status unpacked libshout3:amd64 2.4.6-1+b3
2026-02-23 15:58:12 install libtag2:amd64 <none> 2.0.2-2
2026-02-23 15:58:12 status half-installed libtag2:amd64 2.0.2-2
2026-02-23 15:58:12 status unpacked libtag2:amd64 2.0.2-2
2026-02-23 15:58:12 install libv4lconvert0t64:amd64 <none> 1.30.1-1
2026-02-23 15:58:12 status half-installed libv4lconvert0t64:amd64 1.30.1-1
2026-02-23 15:58:12 status unpacked libv4lconvert0t64:amd64 1.30.1-1
2026-02-23 15:58:12 install libv4l-0t64:amd64 <none> 1.30.1-1
2026-02-23 15:58:12 status half-installed libv4l-0t64:amd64 1.30.1-1
2026-02-23 15:58:12 status unpacked libv4l-0t64:amd64 1.30.1-1
2026-02-23 15:58:12 install libwavpack1:amd64 <none> 5.8.1-1
2026-02-23 15:58:12 status half-installed libwavpack1:amd64 5.8.1-1
2026-02-23 15:58:12 status unpacked libwavpack1:amd64 5.8.1-1
2026-02-23 15:58:12 install libxdamage1:amd64 <none> 1:1.1.6-1+b2
2026-02-23 15:58:12 status half-installed libxdamage1:amd64 1:1.1.6-1+b2
2026-02-23 15:58:12 status unpacked libxdamage1:amd64 1:1.1.6-1+b2
2026-02-23 15:58:12 install x11-common:all <none> 1:7.7+24+deb13u1
2026-02-23 15:58:12 status half-installed x11-common:all 1:7.7+24+deb13u1
2026-02-23 15:58:12 status unpacked x11-common:all 1:7.7+24+deb13u1
2026-02-23 15:58:12 install libxtst6:amd64 <none> 2:1.2.5-1
2026-02-23 15:58:12 status half-installed libxtst6:amd64 2:1.2.5-1
2026-02-23 15:58:12 status unpacked libxtst6:amd64 2:1.2.5-1
2026-02-23 15:58:12 install libsoup-3.0-common:all <none> 3.6.5-3
2026-02-23 15:58:12 status half-installed libsoup-3.0-common:all 3.6.5-3
2026-02-23 15:58:12 status unpacked libsoup-3.0-common:all 3.6.5-3
2026-02-23 15:58:12 install libsoup-3.0-0:amd64 <none> 3.6.5-3
2026-02-23 15:58:12 status half-installed libsoup-3.0-0:amd64 3.6.5-3
2026-02-23 15:58:12 status unpacked libsoup-3.0-0:amd64 3.6.5-3
2026-02-23 15:58:12 install gstreamer1.0-plugins-good:amd64 <none> 1.26.2-1
2026-02-23 15:58:12 status half-installed gstreamer1.0-plugins-good:amd64 1.26.2-1
2026-02-23 15:58:12 status unpacked gstreamer1.0-plugins-good:amd64 1.26.2-1
2026-02-23 15:58:12 install libglvnd0:amd64 <none> 1.7.0-1+b2
2026-02-23 15:58:12 status half-installed libglvnd0:amd64 1.7.0-1+b2
2026-02-23 15:58:12 status unpacked libglvnd0:amd64 1.7.0-1+b2
2026-02-23 15:58:12 install libwayland-server0:amd64 <none> 1.23.1-3
2026-02-23 15:58:12 status half-installed libwayland-server0:amd64 1.23.1-3
2026-02-23 15:58:12 status unpacked libwayland-server0:amd64 1.23.1-3
2026-02-23 15:58:12 install libdrm-amdgpu1:amd64 <none> 2.4.124-2
2026-02-23 15:58:12 status half-installed libdrm-amdgpu1:amd64 2.4.124-2
2026-02-23 15:58:12 status unpacked libdrm-amdgpu1:amd64 2.4.124-2
2026-02-23 15:58:12 install libpciaccess0:amd64 <none> 0.17-3+b3
2026-02-23 15:58:12 status half-installed libpciaccess0:amd64 0.17-3+b3
2026-02-23 15:58:12 status unpacked libpciaccess0:amd64 0.17-3+b3
2026-02-23 15:58:12 install libdrm-intel1:amd64 <none> 2.4.124-2
2026-02-23 15:58:12 status half-installed libdrm-intel1:amd64 2.4.124-2
2026-02-23 15:58:13 status unpacked libdrm-intel1:amd64 2.4.124-2
2026-02-23 15:58:13 install libelf1t64:amd64 <none> 0.192-4
2026-02-23 15:58:13 status half-installed libelf1t64:amd64 0.192-4
2026-02-23 15:58:13 status unpacked libelf1t64:amd64 0.192-4
2026-02-23 15:58:13 install libedit2:amd64 <none> 3.1-20250104-1
2026-02-23 15:58:13 status half-installed libedit2:amd64 3.1-20250104-1
2026-02-23 15:58:13 status unpacked libedit2:amd64 3.1-20250104-1
2026-02-23 15:58:13 install libz3-4:amd64 <none> 4.13.3-1
2026-02-23 15:58:13 status half-installed libz3-4:amd64 4.13.3-1
2026-02-23 15:58:13 status unpacked libz3-4:amd64 4.13.3-1
2026-02-23 15:58:13 install libllvm19:amd64 <none> 1:19.1.7-3+b1
2026-02-23 15:58:13 status half-installed libllvm19:amd64 1:19.1.7-3+b1
2026-02-23 15:58:13 status unpacked libllvm19:amd64 1:19.1.7-3+b1
2026-02-23 15:58:13 install libsensors-config:all <none> 1:3.6.2-2
2026-02-23 15:58:13 status half-installed libsensors-config:all 1:3.6.2-2
2026-02-23 15:58:14 status unpacked libsensors-config:all 1:3.6.2-2
2026-02-23 15:58:14 install libsensors5:amd64 <none> 1:3.6.2-2
2026-02-23 15:58:14 status half-installed libsensors5:amd64 1:3.6.2-2
2026-02-23 15:58:14 status unpacked libsensors5:amd64 1:3.6.2-2
2026-02-23 15:58:14 install libxcb-present0:amd64 <none> 1.17.0-2+b1
2026-02-23 15:58:14 status half-installed libxcb-present0:amd64 1.17.0-2+b1
2026-02-23 15:58:14 status unpacked libxcb-present0:amd64 1.17.0-2+b1
2026-02-23 15:58:14 install libxcb-randr0:amd64 <none> 1.17.0-2+b1
2026-02-23 15:58:14 status half-installed libxcb-randr0:amd64 1.17.0-2+b1
2026-02-23 15:58:14 status unpacked libxcb-randr0:amd64 1.17.0-2+b1
2026-02-23 15:58:14 install libxcb-sync1:amd64 <none> 1.17.0-2+b1
2026-02-23 15:58:14 status half-installed libxcb-sync1:amd64 1.17.0-2+b1
2026-02-23 15:58:14 status unpacked libxcb-sync1:amd64 1.17.0-2+b1
2026-02-23 15:58:14 install libxcb-xfixes0:amd64 <none> 1.17.0-2+b1
2026-02-23 15:58:14 status half-installed libxcb-xfixes0:amd64 1.17.0-2+b1
2026-02-23 15:58:14 status unpacked libxcb-xfixes0:amd64 1.17.0-2+b1
2026-02-23 15:58:14 install libxshmfence1:amd64 <none> 1.3.3-1
2026-02-23 15:58:14 status half-installed libxshmfence1:amd64 1.3.3-1
2026-02-23 15:58:14 status unpacked libxshmfence1:amd64 1.3.3-1
2026-02-23 15:58:14 install mesa-libgallium:amd64 <none> 25.0.7-2
2026-02-23 15:58:14 status half-installed mesa-libgallium:amd64 25.0.7-2
2026-02-23 15:58:14 status unpacked mesa-libgallium:amd64 25.0.7-2
2026-02-23 15:58:14 install libgbm1:amd64 <none> 25.0.7-2
2026-02-23 15:58:14 status half-installed libgbm1:amd64 25.0.7-2
2026-02-23 15:58:14 status unpacked libgbm1:amd64 25.0.7-2
2026-02-23 15:58:14 install libwayland-client0:amd64 <none> 1.23.1-3
2026-02-23 15:58:14 status half-installed libwayland-client0:amd64 1.23.1-3
2026-02-23 15:58:14 status unpacked libwayland-client0:amd64 1.23.1-3
2026-02-23 15:58:14 install libegl-mesa0:amd64 <none> 25.0.7-2
2026-02-23 15:58:14 status half-installed libegl-mesa0:amd64 25.0.7-2
2026-02-23 15:58:14 status unpacked libegl-mesa0:amd64 25.0.7-2
2026-02-23 15:58:14 install libegl1:amd64 <none> 1.7.0-1+b2
2026-02-23 15:58:14 status half-installed libegl1:amd64 1.7.0-1+b2
2026-02-23 15:58:14 status unpacked libegl1:amd64 1.7.0-1+b2
2026-02-23 15:58:14 install libxcb-glx0:amd64 <none> 1.17.0-2+b1
2026-02-23 15:58:14 status half-installed libxcb-glx0:amd64 1.17.0-2+b1
2026-02-23 15:58:14 status unpacked libxcb-glx0:amd64 1.17.0-2+b1
2026-02-23 15:58:14 install libxxf86vm1:amd64 <none> 1:1.1.4-1+b4
2026-02-23 15:58:14 status half-installed libxxf86vm1:amd64 1:1.1.4-1+b4
2026-02-23 15:58:14 status unpacked libxxf86vm1:amd64 1:1.1.4-1+b4
2026-02-23 15:58:14 install libgl1-mesa-dri:amd64 <none> 25.0.7-2
2026-02-23 15:58:14 status half-installed libgl1-mesa-dri:amd64 25.0.7-2
2026-02-23 15:58:14 status unpacked libgl1-mesa-dri:amd64 25.0.7-2
2026-02-23 15:58:14 install libglx-mesa0:amd64 <none> 25.0.7-2
2026-02-23 15:58:14 status half-installed libglx-mesa0:amd64 25.0.7-2
2026-02-23 15:58:14 status unpacked libglx-mesa0:amd64 25.0.7-2
2026-02-23 15:58:15 install libglx0:amd64 <none> 1.7.0-1+b2
2026-02-23 15:58:15 status half-installed libglx0:amd64 1.7.0-1+b2
2026-02-23 15:58:15 status unpacked libglx0:amd64 1.7.0-1+b2
2026-02-23 15:58:15 install libgl1:amd64 <none> 1.7.0-1+b2
2026-02-23 15:58:15 status half-installed libgl1:amd64 1.7.0-1+b2
2026-02-23 15:58:15 status unpacked libgl1:amd64 1.7.0-1+b2
2026-02-23 15:58:15 install libwayland-cursor0:amd64 <none> 1.23.1-3
2026-02-23 15:58:15 status half-installed libwayland-cursor0:amd64 1.23.1-3
2026-02-23 15:58:15 status unpacked libwayland-cursor0:amd64 1.23.1-3
2026-02-23 15:58:15 install libwayland-egl1:amd64 <none> 1.23.1-3
2026-02-23 15:58:15 status half-installed libwayland-egl1:amd64 1.23.1-3
2026-02-23 15:58:15 status unpacked libwayland-egl1:amd64 1.23.1-3
2026-02-23 15:58:15 install libgstreamer-gl1.0-0:amd64 <none> 1.26.2-1
2026-02-23 15:58:15 status half-installed libgstreamer-gl1.0-0:amd64 1.26.2-1
2026-02-23 15:58:15 status unpacked libgstreamer-gl1.0-0:amd64 1.26.2-1
2026-02-23 15:58:15 install libgssdp-1.6-0:amd64 <none> 1.6.4-1~deb13u1
2026-02-23 15:58:15 status half-installed libgssdp-1.6-0:amd64 1.6.4-1~deb13u1
2026-02-23 15:58:15 status unpacked libgssdp-1.6-0:amd64 1.6.4-1~deb13u1
2026-02-23 15:58:15 install libgupnp-1.6-0:amd64 <none> 1.6.8-2
2026-02-23 15:58:15 status half-installed libgupnp-1.6-0:amd64 1.6.8-2
2026-02-23 15:58:15 status unpacked libgupnp-1.6-0:amd64 1.6.8-2
2026-02-23 15:58:15 install libgupnp-igd-1.6-0:amd64 <none> 1.6.0-4+b1
